respondent_id,xyz_prob,seasonal_prob
261,0.9863168380704904,0.013683161929509602
262,0.07414445398353997,0.92585554601646
263,0.5235036929500447,0.4764963070499553
264,0.9771696237383327,0.02283037626166728
265,0.5957779144092286,0.4042220855907715
266,0.8811672592447491,0.11883274075525085
267,0.9545571024639312,0.04544289753606878
268,0.457581505566114,0.542418494433886
270,0.8645119180949123,0.13548808190508768
271,0.9210827137388704,0.07891728626112962
274,0.8540794567332268,0.14592054326677315
275,0.9597658131038261,0.0402341868961739
277,0.9887171445540097,0.011282855445990284
278,0.3086612492734766,0.6913387507265234
279,0.5030100518929772,0.4969899481070228
280,0.9068033012180379,0.09319669878196217
281,0.9780090469987232,0.021990953001276896
282,0.9801382062139208,0.01986179378607921
285,0.9941142253459304,0.005885774654069535
287,0.9469326417221274,0.05306735827787258
288,0.13336822102087387,0.8666317789791261
289,0.8926189017078995,0.10738109829210048
290,0.8991546027873751,0.10084539721262481
291,0.9852675526153004,0.014732447384699624
292,0.9741623199917929,0.025837680008207107
293,0.7064075487626967,0.29359245123730326
294,0.978469444623775,0.021530555376224964
296,0.7912042087256381,0.20879579127436185
297,0.9369833933115219,0.06301660668847808
298,0.600250243940232,0.399749756059768
299,0.9762722386451691,0.023727761354830935
301,0.8684028641417505,0.13159713585824953
302,0.9813098318896244,0.018690168110375563
303,0.49932343711438487,0.5006765628856151
304,0.9185445342561112,0.08145546574388889
305,0.9639630029767846,0.036036997023215424
306,0.08083558650776401,0.919164413492236
307,0.6314080716987478,0.36859192830125215
308,0.8245505497169456,0.1754494502830543
309,0.81043051301027,0.18956948698972995
311,0.9293201706186196,0.07067982938138034
312,0.9679928424009218,0.032007157599078274
313,0.9646563647061974,0.03534363529380259
314,0.9303081703633845,0.06969182963661551
315,0.8676013509338895,0.13239864906611057
318,0.5672320146619092,0.43276798533809085
319,0.4686483487973695,0.5313516512026305
320,0.8359828572694513,0.1640171427305487
321,0.9920194061699458,0.007980593830054228
322,0.5759154128799377,0.4240845871200623
323,0.7701104411315887,0.22988955886841128
324,0.8339294261007341,0.16607057389926594
325,0.8422552052389267,0.1577447947610733
326,0.8540659901237546,0.14593400987624539
327,0.9763327993275887,0.0236672006724114
329,0.30583917071821587,0.6941608292817841
330,0.8108230275130985,0.18917697248690146
331,0.9837422477506131,0.016257752249386852
332,0.9892589135985133,0.010741086401486757
333,0.8375287272615883,0.16247127273841164
334,0.6947128097107061,0.30528719028929385
335,0.7657489284249788,0.23425107157502123
336,0.9855845285146371,0.014415471485362921
337,0.6188243954513921,0.3811756045486078
338,0.9914930651758143,0.008506934824185767
339,0.22444842831079626,0.7755515716892037
340,0.8413614270630206,0.15863857293697933
341,0.957012065617183,0.04298793438281703
342,0.9628124236131335,0.03718757638686651
343,0.9902330449115497,0.009766955088450303
344,0.33005092710466066,0.6699490728953393
345,0.8414576469360099,0.15854235306399014
346,0.26608997215387,0.73391002784613
347,0.947531526934627,0.052468473065372945
348,0.9530989542552294,0.046901045744770636
349,0.9640881686407268,0.035911831359273234
350,0.992191286827783,0.007808713172216938
351,0.7321374625423525,0.2678625374576475
352,0.9785566452467549,0.02144335475324513
354,0.6099502904814342,0.3900497095185658
355,0.8889336181569892,0.11106638184301072
357,0.10403798534294062,0.8959620146570594
358,0.8474601972551727,0.1525398027448272
359,0.08177533074075605,0.918224669259244
360,0.8666980816546059,0.13330191834539412
361,0.8485188636967027,0.1514811363032973
362,0.734868353014688,0.26513164698531205
363,0.8269956601345057,0.17300433986549435
364,0.4787723554944292,0.5212276445055708
365,0.8498730165849472,0.15012698341505284
366,0.9763495711853566,0.023650428814643455
367,0.8561268992734535,0.14387310072654644
368,0.9760548897787243,0.023945110221275604
369,0.9616164239202711,0.03838357607972892
370,0.9885167315689527,0.011483268431047248
371,0.2730486104211234,0.7269513895788766
372,0.9878406311466194,0.012159368853380691
373,0.6827387188469445,0.3172612811530556
374,0.7950685569514092,0.20493144304859076
375,0.7607866111688006,0.23921338883119933
376,0.12672249190303453,0.8732775080969655
377,0.938903991522855,0.061096008477145074
378,0.7033472076787586,0.29665279232124137
380,0.9748548365558685,0.02514516344413157
381,0.8981530365470155,0.10184696345298452
382,0.9459049602097943,0.0540950397902057
383,0.9059227003256145,0.09407729967438555
384,0.9480854558948878,0.05191454410511218
385,0.9320386348286912,0.06796136517130884
386,0.8810791796648051,0.11892082033519488
387,0.7858596841294978,0.21414031587050225
388,0.3400358420180901,0.6599641579819099
389,0.8658031770051343,0.13419682299486566
390,0.8825698247677044,0.1174301752322956
391,0.8914004892013603,0.10859951079863969
392,0.9841468380973617,0.015853161902638288
393,0.9242416577728281,0.07575834222717198
394,0.9863316705346924,0.013668329465307653
395,0.8884749122532818,0.11152508774671827
397,0.5351691320306614,0.4648308679693386
398,0.8504383189049691,0.14956168109503093
399,0.6790724494661724,0.32092755053382754
400,0.9877042218424156,0.012295778157584397
402,0.8314020839809579,0.168597916019042
403,0.5502673404295997,0.44973265957040026
404,0.8871690199864084,0.11283098001359154
405,0.9822786123790601,0.017721387620939895
407,0.7228952271578102,0.27710477284218976
408,0.9626983374065873,0.03730166259341272
411,0.5934931234262607,0.4065068765737393
412,0.9567242401771616,0.043275759822838385
413,0.5572365366747072,0.44276346332529276
414,0.1118629309518524,0.8881370690481476
415,0.9039211654147218,0.09607883458527826
416,0.7084702480422884,0.29152975195771164
418,0.8826727135646132,0.11732728643538681
419,0.9161417540433405,0.08385824595665947
420,0.8492973877578914,0.15070261224210857
422,0.975504894507796,0.024495105492204055
423,0.7729901789186415,0.22700982108135848
424,0.9941363385272629,0.0058636614727370735
425,0.6327568384308615,0.3672431615691385
426,0.9838656354537098,0.016134364546290216
428,0.897648603027378,0.10235139697262194
430,0.9937808033697066,0.006219196630293313
431,0.9865776046219369,0.013422395378063104
432,0.6835005440671579,0.3164994559328421
433,0.9854952708054207,0.014504729194579388
434,0.8526487456441465,0.1473512543558535
435,0.9367652894042324,0.06323471059576759
436,0.9825000933661772,0.01749990663382278
437,0.9571378338316084,0.04286216616839157
438,0.9398164758097026,0.060183524190297384
439,0.7625911438735689,0.23740885612643117
440,0.8987071411614052,0.10129285883859483
442,0.7799140252522778,0.2200859747477222
443,0.9955578874163915,0.004442112583608474
444,0.9846831283337688,0.015316871666231212
445,0.8727104552544659,0.1272895447455341
446,0.9021335005916299,0.09786649940837008
447,0.9234994081537975,0.07650059184620255
448,0.7238443940302388,0.27615560596976124
449,0.8510793165482452,0.1489206834517548
450,0.9454892407902882,0.054510759209711865
453,0.8952017628346507,0.10479823716534926
454,0.9850836753460509,0.014916324653949136
455,0.9277179206507424,0.0722820793492576
456,0.8389355188321631,0.16106448116783686
457,0.7934255522296525,0.20657444777034745
458,0.975971368583934,0.024028631416066027
459,0.8600809097351547,0.1399190902648453
460,0.9230513424881645,0.07694865751183552
461,0.9098686041219685,0.09013139587803157
462,0.957959721580325,0.04204027841967499
463,0.2947069413507851,0.7052930586492149
464,0.8867338333988958,0.11326616660110427
465,0.8007145373884192,0.1992854626115807
466,0.8393168722727888,0.16068312772721122
467,0.9899722901011151,0.010027709898884867
469,0.8182835104939581,0.18171648950604186
470,0.9829673091848317,0.017032690815168304
472,0.3557522315725695,0.6442477684274305
473,0.7672574038251235,0.2327425961748765
474,0.9376948155042674,0.06230518449573263
475,0.9588831140725285,0.04111688592747158
476,0.8841835613694262,0.11581643863057373
477,0.9944304125404406,0.005569587459559404
478,0.9849276905754176,0.015072309424582332
479,0.9948070480012965,0.005192951998703481
480,0.8709597723028532,0.12904022769714682
481,0.17419208070607273,0.8258079192939273
482,0.9304787030635202,0.06952129693647985
483,0.9680522606597957,0.031947739340204326
484,0.948200941746824,0.05179905825317597
485,0.7629857040722161,0.23701429592778395
488,0.7347559468746101,0.26524405312538984
489,0.335357195893099,0.664642804106901
490,0.8707916151146637,0.1292083848853363
491,0.9787489953330295,0.02125100466697046
492,0.8056496801352362,0.19435031986476378
494,0.7162546633365762,0.28374533666342383
495,0.5961823946735987,0.4038176053264013
496,0.9676555624085867,0.03234443759141321
498,0.5150786127220331,0.48492138727796685
499,0.982156434596326,0.017843565403674013
500,0.976023283087925,0.023976716912074997
501,0.9713528187315905,0.02864718126840947
503,0.9612150558337148,0.038784944166285154
504,0.14632555880368914,0.8536744411963109
506,0.932616021067805,0.06738397893219504
507,0.725263866085545,0.2747361339144549
508,0.8581908868424879,0.14180911315751213
509,0.9745688316358097,0.02543116836419032
510,0.11530171158903002,0.88469828841097
511,0.8508611440723066,0.14913885592769338
512,0.8861541624535819,0.11384583754641812
513,0.7822381715248007,0.2177618284751993
514,0.5517871633193614,0.44821283668063866
515,0.8638172492444155,0.13618275075558448
516,0.039438997998536784,0.9605610020014632
517,0.4723958809784681,0.5276041190215319
520,0.9579229329863516,0.0420770670136484
521,0.9673348414220893,0.03266515857791079
522,0.9537165350817336,0.04628346491826637
523,0.9853366573198089,0.01466334268019104
524,0.9948995683362183,0.005100431663781664
525,0.9671637057432244,0.03283629425677564
526,0.9523113714694504,0.04768862853054953
527,0.978131309942689,0.021868690057310913
528,0.9629315503199445,0.037068449680055494
529,0.6722759566256709,0.3277240433743292
530,0.9400781593116402,0.059921840688359866
532,0.8395880850027385,0.16041191499726146
533,0.9811555688327033,0.018844431167296775
534,0.5627007163644441,0.4372992836355559
535,0.9236031515378059,0.07639684846219405
536,0.9811900731451042,0.018809926854895753
537,0.1363444935457061,0.8636555064542939
538,0.6961625712878691,0.30383742871213093
540,0.2274238056678226,0.7725761943321774
541,0.7917457535659707,0.20825424643402937
542,0.8359198747704953,0.16408012522950463
543,0.8987742844030397,0.1012257155969602
544,0.9714382815972549,0.028561718402745094
546,0.9567093737350268,0.04329062626497315
547,0.931342401862035,0.06865759813796506
548,0.9088781015541266,0.09112189844587339
549,0.9460983105789929,0.05390168942100714
550,0.9252834284343108,0.07471657156568925
551,0.4713910994837708,0.5286089005162292
552,0.9714808773246333,0.028519122675366677
553,0.9681539138116395,0.0318460861883605
554,0.7173176128820609,0.2826823871179391
556,0.9571393752628401,0.04286062473715987
559,0.6612021426044172,0.3387978573955828
561,0.6504966946827015,0.3495033053172984
563,0.9766072064051746,0.023392793594825417
564,0.9901562334768332,0.009843766523166774
566,0.9828262919800003,0.017173708019999703
567,0.9870845769773375,0.012915423022662437
568,0.4280060353791201,0.5719939646208799
569,0.8407747084180252,0.15922529158197488
571,0.9850078033394607,0.014992196660539305
572,0.9533345743200548,0.04666542567994521
573,0.5398473978722478,0.4601526021277522
574,0.931482143561198,0.06851785643880205
575,0.9314582307915698,0.0685417692084303
576,0.7991732749238515,0.2008267250761485
577,0.965335174904874,0.03466482509512606
578,0.9472983590611814,0.0527016409388186
581,0.6502923198290316,0.34970768017096837
582,0.9766890751603323,0.02331092483966771
583,0.9558200712415089,0.044179928758491104
584,0.9714470571326171,0.02855294286738282
585,0.7876685831661407,0.21233141683385923
586,0.892880759413987,0.10711924058601298
590,0.9832028001822728,0.016797199817727194
592,0.9904268711907787,0.009573128809221312
593,0.6676265811933567,0.3323734188066433
594,0.33576240814129676,0.6642375918587032
595,0.97869850699002,0.021301493009979945
596,0.7414825605464213,0.2585174394535788
597,0.5959265920557237,0.4040734079442762
598,0.8519241370850997,0.14807586291490024
599,0.9410458980152981,0.058954101984701836
601,0.9895040429617884,0.010495957038211576
602,0.9386925090082433,0.06130749099175669
603,0.9945339712969681,0.005466028703031944
604,0.8562686394964591,0.14373136050354088
605,0.9852810099348615,0.014718990065138516
607,0.6227188373711852,0.3772811626288149
608,0.871836554904697,0.12816344509530297
609,0.899836355168287,0.10016364483171303
610,0.0914300018337022,0.9085699981662978
611,0.9717019389897525,0.02829806101024744
612,0.944295513402054,0.05570448659794605
613,0.06472630000258917,0.9352736999974108
614,0.8966941181843341,0.10330588181566587
615,0.857582883240075,0.14241711675992497
616,0.7536731603248736,0.24632683967512636
617,0.9667393132976572,0.03326068670234283
618,0.9464847846972516,0.05351521530274843
620,0.1805752239920979,0.8194247760079021
621,0.20954771659122462,0.7904522834087754
622,0.9564455076039429,0.04355449239605716
623,0.8899883399681192,0.11001166003188083
624,0.8432006848486304,0.15679931515136952
625,0.1910808380533483,0.8089191619466517
626,0.9715538128010065,0.028446187198993535
628,0.7085730655910788,0.2914269344089212
629,0.8839369748684436,0.11606302513155638
630,0.9707775648632224,0.029222435136777625
631,0.8919220075079657,0.10807799249203434
633,0.8967674675899244,0.10323253241007557
634,0.9439274647727107,0.0560725352272893
635,0.8529508469380431,0.1470491530619569
636,0.9803691733727498,0.019630826627250204
637,0.9352722693249014,0.06472773067509863
639,0.8624370445169854,0.13756295548301453
640,0.2733412539655615,0.7266587460344385
641,0.9960810218989498,0.003918978101050288
642,0.14088725114010014,0.8591127488598999
643,0.9362221012605777,0.06377789873942227
644,0.8759623039646782,0.12403769603532175
646,0.15219644434328028,0.8478035556567197
647,0.8934041661593728,0.10659583384062726
648,0.788469958844228,0.21153004115577198
649,0.8959172304526267,0.10408276954737328
650,0.9842758905121048,0.015724109487895162
651,0.5761492368824168,0.42385076311758324
652,0.7817844052550152,0.21821559474498475
653,0.9294117573408213,0.07058824265917873
654,0.906555792252248,0.09344420774775203
655,0.7380117346181887,0.26198826538181125
656,0.8363095558823784,0.1636904441176216
657,0.9164216560718665,0.0835783439281335
658,0.9644807277179711,0.035519272282028856
660,0.9660316227295438,0.033968377270456165
662,0.7182016703396128,0.28179832966038726
663,0.9865113030580097,0.013488696941990234
665,0.8960178753534255,0.10398212464657448
666,0.2546968282284616,0.7453031717715384
667,0.9031525727113545,0.09684742728864545
668,0.9711369917101847,0.028863008289815244
669,0.9449818762528888,0.05501812374711124
670,0.6932830409389676,0.30671695906103236
671,0.9459852241564743,0.05401477584352561
672,0.14142815724518465,0.8585718427548154
673,0.9915836336462358,0.008416366353764143
676,0.9810295248159233,0.018970475184076706
677,0.9114532118678339,0.08854678813216607
678,0.7270440742341597,0.2729559257658402
679,0.8899607845007196,0.11003921549928039
680,0.8085712552183819,0.19142874478161803
681,0.9728759529999707,0.02712404700002936
682,0.373217312350837,0.626782687649163
684,0.9813774340131941,0.018622565986805905
686,0.8406312163021843,0.15936878369781576
687,0.6587391398223281,0.3412608601776719
688,0.9879211350959999,0.012078864904000123
689,0.8758350482565214,0.12416495174347861
690,0.8475675096028616,0.15243249039713835
691,0.791150474386824,0.20884952561317605
693,0.23301288179555768,0.7669871182044423
695,0.9684041982432144,0.03159580175678555
696,0.9686453813951568,0.03135461860484329
697,0.8156292313085993,0.18437076869140062
698,0.952002235105437,0.04799776489456297
699,0.8778410176761262,0.12215898232387379
700,0.3151610807319427,0.6848389192680573
701,0.9537278237679396,0.04627217623206034
703,0.2787500381763559,0.7212499618236441
704,0.9873331608309255,0.012666839169074486
705,0.9628313943336807,0.037168605666319306
706,0.8367035409168666,0.16329645908313342
707,0.4005523865741685,0.5994476134258315
709,0.1537469411165423,0.8462530588834577
710,0.8091368846869401,0.19086311531305986
712,0.8922878021655982,0.1077121978344018
713,0.6419006277331285,0.3580993722668715
714,0.18143086164229105,0.818569138357709
715,0.8602126470703507,0.13978735292964928
716,0.9681608803612053,0.031839119638794745
717,0.9830740802436772,0.01692591975632284
718,0.8772298869097821,0.12277011309021787
719,0.6880062672649151,0.3119937327350849
720,0.15336373469951015,0.8466362653004899
721,0.9726742398318065,0.02732576016819356
723,0.8840207694996168,0.11597923050038313
724,0.9792640850203803,0.020735914979619723
725,0.9713125788856238,0.028687421114376197
726,0.9231847621177086,0.0768152378822914
727,0.949946324587609,0.050053675412391
729,0.2543249306137053,0.7456750693862947
730,0.9591149738056347,0.04088502619436528
731,0.7173397520369418,0.2826602479630583
732,0.9738943659745224,0.02610563402547763
733,0.8324824284651035,0.16751757153489652
734,0.8700225469439703,0.12997745305602973
735,0.9747683916239575,0.025231608376042578
736,0.8266826590083645,0.17331734099163557
737,0.9814693033292321,0.01853069667076794
738,0.4757588651504635,0.5242411348495365
741,0.9312385158660899,0.06876148413391009
742,0.1648715239484736,0.8351284760515264
743,0.7521207312036213,0.24787926879637873
744,0.2362291383005687,0.7637708616994313
745,0.9760019223867121,0.023998077613287844
747,0.9258704504094326,0.0741295495905674
748,0.6732845424368714,0.3267154575631286
749,0.9531224353091567,0.04687756469084322
750,0.34205953978834647,0.6579404602116535
751,0.9801828723629109,0.019817127637089083
753,0.7676769416545016,0.2323230583454984
754,0.07552272978344154,0.9244772702165585
755,0.924746007094974,0.07525399290502602
756,0.33162975626546254,0.6683702437345375
757,0.6041302507365606,0.39586974926343943
759,0.5989452049183634,0.40105479508163655
760,0.6463144586779437,0.3536855413220564
761,0.21120822284943896,0.788791777150561
762,0.9797362560063183,0.020263743993681655
764,0.9014815303792786,0.09851846962072143
765,0.7457280929965795,0.25427190700342056
766,0.9239573597891139,0.07604264021088615
767,0.8530753083603998,0.1469246916396002
768,0.23361619330823136,0.7663838066917686
769,0.9827150024614844,0.017284997538515603
772,0.7815930169410287,0.21840698305897133
773,0.9663916038028929,0.033608396197107114
774,0.7881212381828182,0.21187876181718177
775,0.37101794827342705,0.628982051726573
777,0.5798710536741417,0.4201289463258583
778,0.830663146069751,0.16933685393024903
779,0.8872704608906097,0.11272953910939029
781,0.5029744472928719,0.4970255527071281
782,0.9800034452749011,0.0199965547250989
783,0.10397955168195738,0.8960204483180426
785,0.8647381191073092,0.13526188089269078
786,0.9556617303772551,0.04433826962274489
789,0.932288912719453,0.06771108728054699
790,0.7042932504179037,0.2957067495820963
791,0.7995220876219338,0.20047791237806625
792,0.670221950648259,0.32977804935174104
793,0.9153332172062603,0.08466678279373972
795,0.5031605696761342,0.4968394303238658
797,0.8825330883288476,0.1174669116711524
798,0.7526150735832237,0.24738492641677634
799,0.8715171166765145,0.12848288332348545
800,0.9785734473204513,0.02142655267954879
801,0.8371941121754792,0.1628058878245208
802,0.9846658100357992,0.01533418996420079
803,0.9592178505930006,0.04078214940699943
804,0.9602910009003294,0.03970899909967067
805,0.3061334878908817,0.6938665121091183
807,0.533114314519296,0.4668856854807039
808,0.6784813270812818,0.32151867291871816
809,0.15129892165555736,0.8487010783444426
810,0.9150813235562698,0.08491867644373025
811,0.5424891790761457,0.45751082092385426
813,0.9391489839916769,0.06085101600832315
814,0.9619722870831756,0.038027712916824406
815,0.9958876955183975,0.004112304481602453
816,0.9675490237240282,0.03245097627597181
817,0.8952242766897247,0.10477572331027535
818,0.8411252558686371,0.15887474413136296
819,0.23144519277546494,0.7685548072245351
820,0.8384998652993338,0.1615001347006661
821,0.6964229851394045,0.3035770148605955
822,0.9915144104737676,0.008485589526232384
823,0.865603345983764,0.13439665401623607
824,0.6081933136997567,0.3918066863002433
825,0.9769481990195656,0.02305180098043433
827,0.7584986228359194,0.24150137716408066
828,0.9962698418423723,0.003730158157627662
829,0.9083725185989558,0.0916274814010442
830,0.9711512111108006,0.028848788889199346
833,0.9240854324483475,0.07591456755165252
834,0.9599202568755102,0.04007974312448979
835,0.9540771729712354,0.04592282702876465
836,0.8493073476644084,0.15069265233559162
838,0.97402654015309,0.025973459846910026
